;ESTACAO;DATA (YYYY-MM-DD);rain_max;rad_max;temp_avg;temp_max;temp_min;hum_max;hum_min;wind_max;wind_avg
2755819;A652;2023-05-14;2.0;2664.7;21.45833333333333;25.3;19.2;81.0;56.0;6.5;2.029166666666667
2755820;A652;2023-05-15;0.0;2475.7;22.191666666666663;25.1;20.0;79.0;63.0;9.2;2.0125
2755821;A652;2023-05-16;0.0;2729.8;22.20833333333333;26.4;19.4;72.0;32.0;13.0;2.6041666666666665
2755822;A652;2023-05-17;2.0;2045.0;22.079166666666666;24.5;19.5;100.0;52.0;15.3;4.2
2755823;A652;2023-05-18;0.0;2125.4;21.7375;24.6;19.9;76.0;51.0;9.6;2.216666666666667
2755824;A652;2023-05-19;0.0;2519.7;21.766666666666666;25.6;19.8;64.0;33.0;4.3;1.3083333333333331
2755825;A652;2023-05-20;0.0;2660.8;21.64583333333333;26.1;19.4;75.0;45.0;9.1;2.1083333333333334
2755826;A652;2023-05-21;0.0;2646.8;22.254166666666663;26.9;19.5;79.0;39.0;8.2;1.4583333333333333
2755827;A652;2023-05-22;0.0;2445.6;22.92083333333333;27.5;20.9;80.0;46.0;8.5;2.4708333333333337
2755828;A652;2023-05-23;0.0;2533.6;22.8875;26.5;20.6;100.0;46.0;9.1;1.8291666666666664
2755829;A652;2023-05-24;0.0;2593.0;23.84166666666667;28.4;21.9;100.0;47.0;10.0;2.975
2755830;A652;2023-05-25;0.0;2556.8;23.5375;27.8;21.0;77.0;49.0;8.2;1.8458333333333328
2755831;A652;2023-05-26;0.0;2592.6;23.454166666666666;28.0;21.1;83.0;56.0;9.4;2.6
2755832;A652;2023-05-27;0.0;2522.9;22.995833333333334;26.9;21.0;75.0;54.0;6.5;1.8541666666666667
2755833;A652;2023-05-28;0.0;2371.3;23.104166666666668;25.7;20.8;98.0;59.0;11.6;1.925
2755834;A652;2023-05-29;14.8;980.6;21.229166666666668;23.1;19.4;84.0;65.0;16.8;2.5416666666666665
2755835;A652;2023-05-30;0.0;1605.3;21.629166666666663;24.1;19.4;76.0;59.0;7.2;1.8166666666666669
2755836;A652;2023-05-31;3.8;546.7;20.604166666666668;21.8;19.7;89.0;67.0;6.8;1.1708333333333334
2755837;A652;2023-06-01;5.2;2165.2;21.6;23.6;19.8;93.0;63.0;13.5;3.4291666666666667
2755838;A652;2023-06-02;0.0;2570.2;21.89583333333333;24.6;20.2;100.0;64.0;8.0;2.029166666666667
2755839;A652;2023-06-03;0.0;2535.8;21.5125;26.2;19.2;100.0;60.0;9.5;2.8125
2755840;A652;2023-06-04;0.0;2546.9;21.6125;24.8;19.5;76.0;60.0;6.5;1.2625
2755841;A652;2023-06-05;0.0;2427.6;21.78333333333333;26.2;19.1;79.0;54.0;6.7;1.25
2755842;A652;2023-06-06;0.0;2320.5;21.704166666666666;25.0;19.7;77.0;55.0;4.9;1.35
2755843;A652;2023-06-07;0.0;2349.3;21.4125;25.6;19.1;89.0;56.0;6.7;1.7083333333333333
2755844;A652;2023-06-08;0.0;2368.7;21.6875;25.3;19.4;76.0;54.0;5.9;1.4291666666666665
2755845;A652;2023-06-09;0.0;2432.2;22.004166666666663;25.2;19.3;75.0;45.0;5.4;1.2125
2755846;A652;2023-06-10;0.0;2428.0;24.275;29.2;20.5;71.0;33.0;6.2;1.3625
2755847;A652;2023-06-11;0.0;2416.2;26.508333333333336;32.3;21.8;61.0;24.0;6.0;1.3208333333333333
2755848;A652;2023-06-12;0.0;2354.9;24.42083333333333;27.6;22.3;90.0;36.0;12.2;2.766666666666667
2755849;A652;2023-06-13;0.0;1445.4;22.72083333333333;25.3;21.5;100.0;74.0;5.6;1.325
2755850;A652;2023-06-14;0.0;2024.7;22.54583333333333;25.1;21.4;100.0;88.0;4.5;1.0958333333333334
2755851;A652;2023-06-15;0.0;1841.0;22.6625;26.0;21.0;87.0;71.0;7.5;1.6666666666666667
2755852;A652;2023-06-16;0.0;1714.0;22.85833333333333;24.8;22.0;100.0;86.0;11.9;2.4541666666666666
2755853;A652;2023-06-17;1.6;1049.0;21.225;22.4;19.0;100.0;58.0;10.2;2.8000000000000003
2755854;A652;2023-06-18;0.0;2032.0;20.9125;23.6;19.2;72.0;56.0;9.4;2.7291666666666665
2755855;A652;2023-06-19;0.0;1544.0;20.429166666666667;23.9;18.8;76.0;55.0;8.6;2.0791666666666666
2755856;A652;2023-06-20;0.0;2435.3;21.0125;24.9;19.1;69.0;43.0;8.6;2.404166666666667
2755857;A652;2023-06-21;0.0;2430.9;20.9625;25.3;18.0;74.0;41.0;6.3;1.6833333333333331
2755858;A652;2023-06-22;0.0;2371.9;21.65833333333333;26.4;19.0;70.0;33.0;6.6;2.125
2755859;A652;2023-06-23;0.0;2340.7;22.258333333333336;26.4;20.1;74.0;36.0;6.7;1.3208333333333333
2755860;A652;2023-06-24;0.0;2021.6;22.95;27.9;20.2;71.0;32.0;6.9;1.2208333333333334
2755861;A652;2023-06-25;0.0;2028.8;23.008333333333336;26.3;20.8;78.0;44.0;4.9;1.0875
2755862;A652;2023-06-26;0.0;2371.9;22.804166666666664;27.9;19.9;75.0;40.0;7.3;1.2875
2755863;A652;2023-06-27;0.0;2379.7;23.391666666666666;26.5;20.8;73.0;50.0;6.0;1.4875
2755864;A652;2023-06-28;0.0;2350.9;23.52916666666667;27.4;21.0;78.0;50.0;5.1;1.3375
2755865;A652;2023-06-29;0.0;2348.4;22.9875;25.9;21.2;78.0;41.0;10.9;2.020833333333333
2755866;A652;2023-06-30;0.0;2324.8;21.90833333333333;25.0;20.2;78.0;58.0;10.9;4.516666666666667
2755867;A652;2023-07-01;0.0;2361.8;21.34166666666667;25.5;18.5;77.0;52.0;10.3;2.7875
2755868;A652;2023-07-02;6.0;2091.5;21.454166666666666;23.4;18.9;100.0;58.0;13.9;3.841666666666667
2755869;A652;2023-07-03;0.0;2163.8;20.75;23.8;18.5;70.0;44.0;11.5;3.004166666666667
2755870;A652;2023-07-04;0.0;2091.0;19.229166666666668;23.1;17.3;76.0;55.0;10.5;2.4791666666666665
2755871;A652;2023-07-05;0.0;2457.1;19.904166666666665;23.7;17.0;76.0;42.0;7.7;2.191666666666667
2755872;A652;2023-07-06;0.2;2467.2;21.41304347826087;25.7;18.5;71.0;29.0;7.6;1.6541666666666668
2755873;A652;2023-07-07;0.0;2445.1;23.166666666666668;29.1;20.4;69.0;18.0;6.8;1.4416666666666669
2755874;A652;2023-07-08;0.0;2428.9;24.125;30.0;19.6;73.0;21.0;9.8;1.8083333333333331
2755875;A652;2023-07-09;0.0;863.3;22.9375;29.2;20.9;79.0;21.0;14.1;2.629166666666667
2755876;A652;2023-07-10;0.0;2141.8;21.775;25.9;20.3;80.0;57.0;7.6;2.2
2755877;A652;2023-07-11;0.0;1990.7;22.85;26.2;21.5;80.0;53.0;7.4;1.45
2755878;A652;2023-07-12;0.0;2246.1;22.666666666666668;27.6;21.3;84.0;58.0;6.9;1.6791666666666665
2755879;A652;2023-07-13;0.0;2457.7;28.47083333333333;35.9;22.5;82.0;14.0;12.6;2.658333333333333
2755880;A652;2023-07-14;1.4;846.2;20.42083333333333;23.7;18.4;78.0;53.0;16.7;5.05
2755881;A652;2023-07-15;0.0;2409.5;19.775;23.4;17.1;71.0;47.0;11.4;2.8833333333333333
2755882;A652;2023-07-16;0.0;2452.0;20.579166666666666;26.1;17.7;73.0;41.0;8.4;1.4416666666666669
2755883;A652;2023-07-17;0.0;2455.1;21.229166666666668;24.3;19.4;79.0;56.0;5.4;1.2333333333333334
2755884;A652;2023-07-18;0.0;966.7;21.08333333333333;23.3;19.9;84.0;71.0;11.5;1.8875
2755885;A652;2023-07-19;5.0;858.6;20.491666666666667;22.6;18.8;86.0;68.0;15.5;4.741666666666666
2755886;A652;2023-07-20;0.4;1411.8;19.241666666666667;21.7;17.1;86.0;60.0;17.1;4.875
2755887;A652;2023-07-21;0.0;2587.6;20.979166666666668;24.9;18.6;71.0;52.0;11.8;2.8708333333333336
2755888;A652;2023-07-22;0.0;2613.0;20.9375;24.7;18.6;78.0;50.0;12.7;3.0583333333333336
2755889;A652;2023-07-23;0.0;2596.4;21.629166666666663;25.8;19.2;76.0;57.0;5.7;1.5208333333333333
2755890;A652;2023-07-24;0.0;2535.1;22.075;25.7;19.4;79.0;59.0;4.8;1.1083333333333334
2755891;A652;2023-07-25;0.0;2536.1;22.245833333333334;25.9;20.3;84.0;56.0;5.0;1.4583333333333333
2755892;A652;2023-07-26;0.0;1983.1;22.45;25.2;20.2;81.0;54.0;5.7;1.1541666666666666
2755893;A652;2023-07-27;0.0;2580.1;23.116666666666664;26.4;21.3;81.0;49.0;10.7;1.7416666666666665
2755894;A652;2023-07-28;0.0;2499.2;22.5875;26.0;21.0;81.0;55.0;9.3;2.208333333333333
2755895;A652;2023-07-29;1.2;635.0;20.6375;22.4;18.3;84.0;53.0;12.3;3.9375
2755896;A652;2023-07-30;2.0;1923.7;19.2875;22.6;16.4;84.0;57.0;7.9;2.375
2755897;A652;2023-07-31;0.0;2679.7;20.654166666666665;24.5;18.9;77.0;56.0;8.8;2.766666666666667
2755898;A652;2023-08-01;0.0;2571.8;21.041666666666668;26.1;18.8;79.0;53.0;7.3;2.095833333333333
2755899;A652;2023-08-02;0.0;2775.1;21.091666666666665;24.7;19.0;81.0;51.0;6.1;1.7708333333333333
2755900;A652;2023-08-03;0.0;2702.7;22.425;26.9;18.7;80.0;48.0;8.8;1.3083333333333331
2755901;A652;2023-08-04;0.0;2605.9;21.79583333333333;24.5;20.3;80.0;57.0;10.6;2.625
2755902;A652;2023-08-05;0.0;2651.8;21.204166666666666;25.7;19.4;82.0;55.0;7.4;1.8333333333333333
2755903;A652;2023-08-06;0.0;2687.2;22.3;26.2;20.5;82.0;58.0;5.9;1.5333333333333332
2755904;A652;2023-08-07;0.0;2757.3;25.575;33.3;21.2;76.0;21.0;8.2;1.4125
2755905;A652;2023-08-08;0.0;1417.5;23.008333333333336;28.3;20.7;80.0;31.0;22.8;4.808333333333334
2755906;A652;2023-08-09;0.4;1843.8;20.78333333333333;22.6;19.1;84.0;66.0;14.0;7.245833333333334
2755907;A652;2023-08-10;0.0;2724.2;22.304166666666664;26.5;19.6;79.0;57.0;8.8;1.8833333333333333
2755908;A652;2023-08-11;0.2;2724.3;24.83333333333333;31.1;21.6;78.0;32.0;14.8;2.208333333333333
2755909;A652;2023-08-12;0.0;2713.1;24.454166666666666;30.4;22.3;76.0;34.0;21.2;3.641666666666667
2755910;A652;2023-08-13;2.6;1386.8;21.5875;23.4;20.1;84.0;63.0;9.7;2.7458333333333336
2755911;A652;2023-08-14;2.8;432.5;19.495833333333334;20.3;19.0;86.0;83.0;11.3;6.2125
2755912;A652;2023-08-15;0.0;999.8;20.97083333333333;22.9;19.8;83.0;77.0;13.3;4.608333333333333
2755913;A652;2023-08-16;0.2;2224.3;21.97083333333333;24.7;20.8;80.0;67.0;10.8;3.4458333333333333
2755914;A652;2023-08-17;0.0;2724.8;21.90833333333333;24.8;20.1;78.0;59.0;7.3;2.2833333333333337
2755915;A652;2023-08-18;0.0;2843.1;24.6875;31.3;21.3;78.0;29.0;7.7;1.6083333333333334
2755916;A652;2023-08-19;1.4;2942.2;25.554166666666664;32.3;20.5;78.0;24.0;18.7;3.3833333333333333
2755917;A652;2023-08-20;16.0;1795.8;20.77083333333333;23.6;19.2;83.0;64.0;8.3;1.4791666666666667
2755918;A652;2023-08-21;0.2;2947.4;22.08333333333333;26.3;19.7;83.0;54.0;7.8;1.6875
2755919;A652;2023-08-22;0.0;2984.4;23.070833333333336;26.8;20.5;78.0;48.0;6.5;1.7375
2755920;A652;2023-08-23;0.0;2985.5;28.58333333333333;35.5;22.0;79.0;18.0;7.6;1.8083333333333331
2755921;A652;2023-08-24;0.0;2636.9;32.266666666666666;38.4;24.7;62.0;11.0;12.4;2.4
2755922;A652;2023-08-25;0.4;2602.2;23.58333333333333;27.4;21.6;83.0;47.0;14.6;3.975
2755923;A652;2023-08-26;3.4;597.0;18.95;22.8;16.8;86.0;70.0;15.4;4.075
2755924;A652;2023-08-27;6.6;568.8;16.808333333333334;18.0;15.6;86.0;78.0;12.3;3.6875
2755925;A652;2023-08-28;7.0;867.6;17.070833333333333;18.9;16.0;86.0;75.0;12.0;3.2125
2755926;A652;2023-08-29;0.8;1844.7;19.620833333333334;23.9;17.5;85.0;69.0;14.3;3.8166666666666655
2755927;A652;2023-08-30;1.4;2974.5;21.1125;25.6;19.6;86.0;65.0;14.2;3.725
2755928;A652;2023-08-31;0.0;3025.5;20.8875;24.0;18.5;76.0;56.0;7.3;1.7208333333333332
2755929;A652;2023-09-01;0.0;3077.7;21.933333333333334;26.6;19.5;80.0;57.0;11.0;3.0083333333333333
2755930;A652;2023-09-02;0.0;2920.3;23.15416666666667;26.9;20.8;75.0;58.0;8.5;2.2625
2755931;A652;2023-09-03;0.0;3090.5;23.79583333333333;27.2;21.9;81.0;64.0;11.3;2.65
2755932;A652;2023-09-04;0.0;3018.6;24.6875;30.9;22.6;79.0;44.0;8.3;2.2625
2755933;A652;2023-09-05;1.2;2426.3;25.579166666666666;31.9;21.7;79.0;45.0;16.6;2.85
2755934;A652;2023-09-06;0.4;2250.2;21.4;25.7;18.9;100.0;63.0;13.9;4.120833333333334
2755935;A652;2023-09-07;0.8;1885.6;20.5625;23.1;19.1;85.0;73.0;9.0;3.945833333333333
2755936;A652;2023-09-08;0.0;3345.7;23.008333333333336;27.9;20.1;84.0;56.0;10.4;2.3208333333333333
2755937;A652;2023-09-09;0.0;3168.9;25.604166666666668;31.6;22.7;76.0;29.0;9.3;2.0416666666666665
2755938;A652;2023-09-10;0.0;2903.9;24.15416666666667;26.9;21.2;82.0;55.0;8.9;1.4958333333333331
2755939;A652;2023-09-11;0.0;3339.7;23.625;28.1;21.0;88.0;60.0;7.0;2.154166666666667
2755940;A652;2023-09-12;0.0;3382.1;24.9;29.1;22.3;75.0;34.0;9.0;2.154166666666667
2755941;A652;2023-09-13;0.0;3302.2;27.195833333333336;32.7;23.9;67.0;32.0;7.5;1.8875
2755942;A652;2023-09-14;4.4;2925.1;26.247826086956525;31.7;19.6;94.0;30.0;16.8;3.617391304347826
2755943;A652;2023-09-15;1.2;1834.3;19.554166666666667;22.7;17.1;96.0;68.0;9.4;2.379166666666667
2755944;A652;2023-09-16;0.0;3387.7;21.620833333333334;26.8;19.2;89.0;59.0;9.1;2.625
2755945;A652;2023-09-17;0.0;3332.6;24.96666666666667;33.6;21.6;92.0;35.0;7.1;1.275
2755946;A652;2023-09-18;0.0;3483.5;26.054166666666664;31.3;22.8;89.0;44.0;6.7;1.5375
2755947;A652;2023-09-19;0.0;3476.9;24.40833333333333;28.6;21.9;100.0;63.0;5.6;1.4416666666666669
2755948;A652;2023-09-20;0.0;2833.0;23.28333333333333;28.1;21.4;100.0;72.0;7.3;1.925
2755949;A652;2023-09-21;0.0;3385.7;24.266666666666666;28.5;21.4;98.0;72.0;8.5;2.1125000000000003
2755950;A652;2023-09-22;0.0;3316.6;25.041666666666668;29.6;22.6;100.0;58.0;6.2;1.4875
2755951;A652;2023-09-23;0.0;3022.7;23.879166666666663;27.5;22.8;;;11.0;2.0500000000000003
2755952;A652;2023-09-24;0.0;3381.1;25.02916666666667;30.1;22.3;;;7.5;1.7833333333333332
2755953;A652;2023-09-25;0.0;3174.0;25.0625;30.2;23.4;;;14.6;2.795833333333333
2755954;A652;2023-09-26;0.4;3253.6;24.5375;29.6;22.3;;;9.0;3.0708333333333333
2755955;A652;2023-09-27;0.2;2450.2;27.29583333333333;38.4;23.4;;;19.0;2.7125
2755956;A652;2023-09-28;1.2;1565.7;22.1875;24.8;19.9;;;19.8;5.325
2755957;A652;2023-09-29;0.0;1657.4;21.4125;24.0;19.7;;;11.4;4.016666666666667
2755958;A652;2023-09-30;0.0;2870.7;22.254166666666663;26.6;20.5;;;15.6;4.258333333333334
2755959;A652;2023-10-01;4.6;485.2;21.8375;24.1;20.2;;;13.4;1.7916666666666667
2755960;A652;2023-10-02;6.8;1412.6;21.566666666666663;23.5;19.2;;;8.0;2.154166666666667
2755961;A652;2023-10-03;0.2;2696.2;21.55;25.8;19.1;;;6.0;1.9166666666666667
2755962;A652;2023-10-04;0.0;3545.1;23.3375;27.0;21.0;;;13.0;2.3375
2755963;A652;2023-10-05;0.4;2591.3;23.829166666666666;27.1;22.5;;;15.4;2.7583333333333333
2755964;A652;2023-10-06;1.0;1692.8;23.45833333333333;25.8;22.6;;;11.4;2.4375
2755965;A652;2023-10-07;2.4;3109.0;26.041666666666668;34.7;22.2;;;20.5;2.575
2755966;A652;2023-10-08;9.0;3022.9;24.85833333333333;30.2;22.4;;;14.1;2.504166666666667
2755967;A652;2023-10-09;0.4;2412.0;24.129166666666663;29.6;22.8;;;13.3;2.9625
2755968;A652;2023-10-10;0.4;1878.6;22.754166666666663;25.4;21.3;;;10.6;3.4458333333333333
2755969;A652;2023-10-11;0.2;3732.2;23.883333333333336;27.9;21.4;;;7.9;3.1291666666666664
2755970;A652;2023-10-12;0.0;3487.2;25.758333333333336;31.7;23.4;;;14.2;2.983333333333333
2755971;A652;2023-10-13;2.2;2787.7;22.9625;25.3;20.7;;;11.3;3.9
2755972;A652;2023-10-14;2.6;800.6;20.241666666666667;21.1;19.4;;;11.3;5.829166666666667
2755973;A652;2023-10-15;0.8;2702.2;22.245833333333334;27.0;19.5;;;13.5;4.183333333333333
2755974;A652;2023-10-16;0.0;3605.2;24.504166666666663;30.2;21.9;;;10.1;2.3583333333333334
2755975;A652;2023-10-17;10.8;3651.5;24.83333333333333;31.5;21.2;;;21.8;2.3208333333333333
2755976;A652;2023-10-18;0.0;2266.0;23.575;25.0;22.5;;;11.9;3.020833333333333
2755977;A652;2023-10-19;0.4;1481.1;21.454166666666666;22.9;20.4;;;7.6;3.775
2755978;A652;2023-10-20;0.4;1026.9;21.133333333333333;22.4;19.3;;;10.0;3.7458333333333336
2755979;A652;2023-10-21;0.0;2419.8;22.09583333333333;26.3;20.8;;;11.3;3.8041666666666663
2755980;A652;2023-10-22;0.0;3174.6;22.23333333333333;26.9;20.7;;;12.2;4.7625
2755981;A652;2023-10-23;0.0;3812.8;23.258333333333336;28.5;20.0;;;9.1;2.908333333333333
2755982;A652;2023-10-24;0.0;3695.5;24.725;29.1;22.3;;;8.0;1.7041666666666666
2755983;A652;2023-10-25;0.0;1440.9;23.5375;26.8;22.4;;;11.8;2.620833333333333
2755984;A652;2023-10-26;17.8;2226.6;22.495833333333334;25.9;20.7;;;10.6;2.783333333333333
2755985;A652;2023-10-27;0.4;1166.0;22.0625;23.7;21.2;;;14.5;5.8875
2755986;A652;2023-10-28;0.0;2353.8;23.741666666666664;26.9;22.1;;;9.9;2.279166666666667
2755987;A652;2023-10-29;2.2;3220.0;27.8875;34.1;23.9;;;12.0;2.6125000000000003
2755988;A652;2023-10-30;2.6;3679.3;25.53333333333333;27.6;23.2;;;13.6;2.3375
2755989;A652;2023-10-31;0.0;3589.2;26.0;30.5;24.0;;;8.7;1.5125
2755990;A652;2023-11-01;0.8;2817.5;24.1125;26.2;21.8;;;12.8;3.220833333333333
2755991;A652;2023-11-02;1.0;2720.8;22.8625;25.1;20.9;;;11.0;2.2125
2755992;A652;2023-11-03;0.0;3817.0;24.60833333333333;30.1;21.8;;;16.6;2.3666666666666667
2755993;A652;2023-11-04;8.4;2877.5;24.425;27.7;22.1;;;25.5;3.891666666666667
2755994;A652;2023-11-05;0.0;4044.2;22.9125;25.5;21.4;;;10.5;3.15
2755995;A652;2023-11-06;0.0;3578.8;22.3625;25.5;19.9;;;7.6;2.466666666666667
2755996;A652;2023-11-07;0.0;4015.9;23.33333333333333;29.0;20.8;;;10.5;3.4375
2755997;A652;2023-11-08;0.0;4014.6;23.229166666666668;27.0;20.1;;;10.5;3.4416666666666664
2755998;A652;2023-11-09;0.0;3853.3;25.58333333333333;33.0;22.1;;;8.4;1.9083333333333328
2755999;A652;2023-11-10;0.0;3734.8;24.9875;27.5;23.4;;;14.6;3.0
2756000;A652;2023-11-11;0.0;3716.3;25.15;30.0;22.4;;;7.4;2.1041666666666665
2756001;A652;2023-11-12;0.0;3652.5;26.975;32.1;24.3;;;13.7;1.9125
2756002;A652;2023-11-13;0.0;3231.2;26.291666666666668;31.4;23.7;;;6.5;1.475
2756003;A652;2023-11-14;0.0;3703.4;26.47083333333333;32.5;23.9;;;14.2;2.591666666666667
2756004;A652;2023-11-15;6.2;3688.5;25.879166666666663;29.7;24.2;;;14.4;2.316666666666667
2756005;A652;2023-11-16;0.0;3582.2;27.691666666666663;33.1;24.6;;;10.8;2.5500000000000003
2756006;A652;2023-11-17;0.0;2827.8;27.258333333333336;32.6;25.2;;;7.0;1.6166666666666665
2756007;A652;2023-11-18;0.0;3462.6;28.6375;33.7;25.7;;;9.4;1.6583333333333332
2756008;A652;2023-11-19;7.4;1219.7;26.379166666666663;30.6;22.8;;;16.3;2.4208333333333334
2756009;A652;2023-11-20;2.2;929.4;23.104166666666668;24.5;21.8;;;10.5;4.295833333333333
2756010;A652;2023-11-21;0.0;3843.6;24.320833333333336;30.4;21.6;;;10.2;3.345833333333333
2756011;A652;2023-11-22;0.0;3808.6;25.916666666666668;29.5;23.2;;;10.3;2.220833333333333
2756012;A652;2023-11-23;0.6;3684.4;26.40833333333333;29.9;23.6;;;16.4;2.591666666666667
2756013;A652;2023-11-24;1.6;560.2;23.7625;25.4;22.6;;;9.7;3.483333333333333
2756014;A652;2023-11-25;0.0;3436.8;23.73333333333333;30.2;21.0;;;9.7;4.070833333333334
2756015;A652;2023-11-26;0.0;2247.3;22.745833333333334;26.0;20.9;;;14.1;3.7708333333333335
2756016;A652;2023-11-27;0.0;3652.5;24.258333333333336;29.7;22.6;;;9.8;2.895833333333333
2756017;A652;2023-11-28;0.4;3544.3;24.3375;27.4;22.7;;;12.4;2.4625
2756018;A652;2023-11-29;1.8;1427.4;25.15416666666667;30.4;21.2;;;9.1;1.9041666666666668
2756019;A652;2023-11-30;0.0;3736.3;26.8125;29.5;22.4;;;6.9;1.6958333333333335
2756020;A652;2023-12-01;0.0;3620.9;25.85833333333333;29.1;23.1;;;6.9;1.6041666666666667
2756021;A652;2023-12-02;0.0;3907.6;26.758333333333336;33.1;24.3;;;5.3;1.7375
2756022;A652;2023-12-03;0.0;3449.8;26.133333333333336;32.4;23.8;;;8.1;1.8375
2756023;A652;2023-12-04;0.0;3746.8;26.370833333333334;30.7;24.3;;;8.1;2.245833333333333
2756024;A652;2023-12-05;0.0;2829.7;26.48333333333333;29.7;25.3;;;6.1;1.6125
2756025;A652;2023-12-06;0.0;3817.1;27.25;33.6;24.5;;;6.5;1.9041666666666668
2756026;A652;2023-12-07;0.4;3811.0;28.808695652173917;37.3;26.1;;;7.6;1.5375
2756027;A652;2023-12-08;0.4;2840.3;26.866666666666664;30.1;24.3;;;15.8;2.208333333333333
2756028;A652;2023-12-09;18.6;1640.9;23.058333333333334;26.2;20.5;;;11.9;2.7625
2756029;A652;2023-12-10;0.2;1846.9;23.241666666666664;25.8;21.8;;;11.6;3.1958333333333333
2756030;A652;2023-12-11;2.4;1356.9;23.08333333333333;25.2;21.4;;;8.2;1.425
2756031;A652;2023-12-12;0.0;3177.1;24.1375;27.7;22.5;92.0;79.0;7.0;2.2875
2756032;A652;2023-12-13;0.0;3948.2;24.4875;30.3;21.1;96.0;63.0;10.1;2.841666666666667
2756033;A652;2023-12-14;0.0;3893.9;24.97083333333333;29.8;21.6;99.0;69.0;7.2;1.8708333333333331
2756034;A652;2023-12-15;0.0;3924.4;25.554166666666664;30.8;22.8;91.0;62.0;8.4;1.7791666666666668
2756035;A652;2023-12-16;0.0;3934.4;25.495833333333334;29.3;22.1;91.0;63.0;10.2;2.1625
2756036;A652;2023-12-17;0.0;4012.6;23.879166666666663;27.5;20.4;95.0;70.0;10.5;2.8083333333333336
2756037;A652;2023-12-18;0.0;3651.8;22.27916666666667;27.2;19.6;100.0;73.0;9.0;1.9416666666666669
2756038;A652;2023-12-19;0.0;3929.2;23.195833333333336;29.0;19.6;100.0;71.0;8.4;1.8875
2756039;A652;2023-12-20;0.0;3939.5;23.704166666666666;28.5;20.0;100.0;68.0;5.7;1.6208333333333331
2756040;A652;2023-12-21;0.0;3854.1;24.745833333333334;30.2;20.9;99.0;70.0;6.9;1.5625
2756041;A652;2023-12-22;0.0;3840.8;25.516666666666666;32.1;21.4;100.0;64.0;5.2;1.4166666666666667
2756042;A652;2023-12-23;0.0;3583.0;26.133333333333336;30.7;23.6;100.0;72.0;5.9;1.375
2756043;A652;2023-12-24;0.0;3859.3;26.2;31.2;23.6;100.0;71.0;7.6;1.6
2756044;A652;2023-12-25;0.0;3811.0;27.025;31.4;24.3;100.0;66.0;10.0;1.8791666666666669
2756045;A652;2023-12-26;0.0;3194.3;27.808333333333334;34.2;24.0;92.0;48.0;12.0;2.766666666666667
2756046;A652;2023-12-27;0.6;4024.1;24.47083333333333;28.4;22.1;95.0;69.0;7.0;2.0708333333333333
2756047;A652;2023-12-28;0.0;4088.4;25.4375;32.0;22.4;91.0;57.0;11.5;2.5083333333333333
2756048;A652;2023-12-29;0.0;3865.6;26.4875;31.4;22.9;92.0;60.0;7.4;1.6833333333333331
2756049;A652;2023-12-30;0.0;2444.8;26.758333333333336;31.7;23.1;94.0;55.0;10.9;2.716666666666667
2756050;A652;2023-12-31;0.2;1652.2;23.495833333333334;26.4;21.0;97.0;72.0;9.1;1.925
2934764;A652;2024-01-01;0.0;1490.7;23.4875;26.0;22.2;94.0;62.0;9.6;2.0708333333333333
2934765;A652;2024-01-02;0.0;4185.7;24.0;30.1;22.3;94.0;65.0;10.3;2.4791666666666665
2934766;A652;2024-01-03;0.8;3323.7;24.070833333333336;26.9;22.4;99.0;81.0;10.3;1.9166666666666667
2934767;A652;2024-01-04;4.0;2229.9;23.6125;26.8;22.2;100.0;85.0;7.9;1.6416666666666666
2934768;A652;2024-01-05;0.2;3986.3;24.491666666666664;27.0;22.7;100.0;83.0;7.3;2.4875000000000003
2934769;A652;2024-01-06;1.2;4019.4;25.304166666666664;28.9;22.3;100.0;75.0;6.3;1.8583333333333332
2934770;A652;2024-01-07;0.0;3940.8;25.979166666666668;31.9;23.1;97.0;67.0;6.6;2.2291666666666665
2934771;A652;2024-01-08;0.0;3897.3;26.258333333333336;30.4;23.5;97.0;69.0;8.4;2.4166666666666665
2934772;A652;2024-01-09;0.0;3215.7;26.679166666666664;30.1;24.5;94.0;72.0;12.5;1.741666666666667
2934773;A652;2024-01-10;0.0;3877.7;27.09583333333333;32.1;24.5;100.0;65.0;5.1;1.3583333333333334
2934774;A652;2024-01-11;0.0;3766.5;27.791666666666668;32.6;25.0;99.0;66.0;14.5;2.466666666666667
2934775;A652;2024-01-12;0.0;3455.2;27.383333333333336;31.6;23.0;98.0;65.0;9.1;1.725
2934776;A652;2024-01-13;9.6;2932.2;26.558333333333334;29.4;24.7;100.0;82.0;11.2;2.8791666666666664
2934777;A652;2024-01-14;21.2;3017.1;25.7;29.5;23.7;100.0;80.0;11.4;2.5791666666666666
2934778;A652;2024-01-15;0.0;3838.7;28.704166666666666;35.9;24.4;100.0;40.0;10.5;1.4916666666666665
2934779;A652;2024-01-16;0.0;3815.7;29.316666666666663;34.0;26.8;93.0;57.0;6.6;1.5041666666666669
2934780;A652;2024-01-17;0.0;3775.3;29.758333333333336;35.4;26.5;98.0;54.0;7.7;1.4708333333333332
2934781;A652;2024-01-18;0.0;3351.0;28.641666666666666;32.2;26.9;95.0;66.0;8.5;1.9708333333333328
2934782;A652;2024-01-19;0.8;3222.5;27.875;35.2;23.9;99.0;55.0;17.3;1.7875
